,tof1,tof2,tof3,tof4,speed,angle,timestamp,state,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,x,y,z,yaw,pitch,roll
1408,3723.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01594,0.01232,-1.00455,-0.00759,0.00769,0.00713,0.05333,1.05392,0.0,6.92,-5.68,-1.71
1409,3723.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01568,0.01247,-1.00271,-0.0046,0.00837,0.00679,0.05331,1.0539,0.0,6.92,-5.68,-1.71
1410,3720.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01645,0.01204,-1.00265,-0.00765,0.00695,0.00633,0.0533,1.05384,0.0,6.92,-5.68,-1.71
1411,3720.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01828,0.01197,-1.00438,-0.00532,0.00736,0.0087,0.05329,1.05378,0.0,6.92,-5.68,-1.71
1412,3748.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01826,0.01287,-1.00263,-0.00806,0.00457,0.00577,0.05328,1.05373,0.0,6.92,-5.68,-1.71
1413,3748.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01727,0.01134,-1.00381,-0.00557,0.00671,0.00877,0.05326,1.05369,0.0,6.92,-5.68,-1.71
1414,3748.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01877,0.01217,-1.00428,-0.00617,0.00568,0.00537,0.05326,1.05367,0.0,6.92,-5.68,-1.71
1415,3719.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01836,0.01222,-1.00207,-0.00777,0.00679,0.00928,0.05324,1.05365,0.0,6.92,-5.68,-1.71
1416,3719.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0186,0.01285,-1.00253,-0.00671,0.00806,0.00572,0.05321,1.05362,0.0,6.92,-5.68,-1.71
1417,3737.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01898,0.01254,-1.00155,-0.00773,0.00822,0.00773,0.05321,1.05361,0.0,6.92,-5.68,-1.71
1418,3737.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01921,0.01366,-1.00234,-0.00984,0.00761,0.00718,0.0532,1.05357,0.0,6.92,-5.68,-1.71
1419,3737.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02034,0.01261,-1.00057,-0.00772,0.00722,0.0091,0.05319,1.05355,0.0,6.92,-5.68,-1.71
1420,3714.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0216,0.01228,-0.99981,-0.00997,0.00675,0.00639,0.05318,1.05351,0.0,6.92,-5.68,-1.71
1421,3714.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02192,0.01222,-0.99993,-0.00846,0.00997,0.01003,0.05316,1.05349,0.0,6.92,-5.68,-1.72
1422,3735.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02154,0.01362,-1.00172,-0.00804,0.00908,0.00951,0.05314,1.05349,0.0,6.93,-5.68,-1.72
1423,3735.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02226,0.01287,-1.00334,-0.01015,0.00928,0.00649,0.05312,1.05349,0.0,6.92,-5.68,-1.72
1424,3735.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02274,0.01307,-1.00251,-0.00803,0.01243,0.00835,0.05311,1.05347,0.0,6.93,-5.67,-1.72
1425,3715.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0243,0.01172,-1.00034,-0.01157,0.01087,0.011,0.05308,1.05343,0.0,6.93,-5.67,-1.72
1426,3715.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02668,0.01189,-1.00098,-0.01033,0.00994,0.00816,0.05305,1.0534,0.0,6.93,-5.67,-1.72
1427,3745.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02779,0.0149,-1.00171,-0.00296,0.012,0.00896,0.05301,1.05339,0.0,6.93,-5.67,-1.72
1428,3745.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01882,0.00773,-0.99869,0.00552,0.02338,0.02791,0.05297,1.05334,0.0,6.98,-5.64,-1.67
1429,3745.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.00129,-0.04684,-0.99025,0.04043,0.03214,0.04583,0.053,1.05313,0.0,6.95,-5.62,-1.6
1430,3734.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01705,-0.09982,-0.99618,0.06785,0.02252,-0.04039,0.05316,1.05243,0.0,6.9,-5.62,-1.51
1431,3734.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.00881,-0.19603,-1.03259,0.05627,-0.01014,-0.03827,0.05354,1.05083,0.0,6.77,-5.65,-1.5
1432,3714.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.00794,-0.20678,-1.02452,-0.08169,-0.01838,-0.13476,0.05424,1.04783,0.0,6.55,-5.62,-1.64
1433,3714.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.04179,-0.32865,-1.09188,-0.09183,0.06284,-0.13746,0.05583,1.04292,0.0,6.38,-5.64,-1.62
1434,3719.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.09576,-0.25285,-0.94612,-0.00931,0.09489,-0.10316,0.05992,1.02822,0.0,6.25,-5.75,-1.62
1435,3719.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.08239,-0.25769,-1.00906,0.17538,-0.09237,0.17163,0.05992,1.02822,0.0,6.21,-5.68,-1.68
1436,3719.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.12709,-0.26235,-1.14237,-0.09126,-0.07657,0.25685,0.06148,1.01854,0.0,6.51,-5.71,-1.84
1437,3753.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.0026,-0.04092,-0.75341,0.14326,0.09999,0.04608,0.06222,1.00856,0.0,6.61,-5.68,-1.9
1438,3753.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02683,-0.01543,-1.07045,-0.03116,0.05102,0.05307,0.0625,0.9984,0.0,6.67,-5.6,-1.92
1439,3733.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01334,0.11782,-1.13716,-0.06073,0.15661,0.1059,0.06283,0.98875,0.0,6.74,-5.62,-1.99
1440,3733.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.05133,0.04946,-0.75361,0.21132,0.05031,0.17111,0.06407,0.97238,0.0,6.92,-5.59,-1.89
1441,3733.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.08856,0.13857,-1.05736,-0.14328,0.10539,0.05101,0.06501,0.96496,0.0,7.02,-5.54,-1.89
1442,3720.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.09991,0.20735,-1.1017,-0.06335,-0.02673,-0.0631,0.06615,0.95844,0.0,6.98,-5.57,-2.01
1443,3720.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01889,0.11894,-0.95692,0.07832,0.06266,-0.06305,0.06733,0.95286,0.0,6.87,-5.61,-1.99
1444,3720.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02715,-0.04976,-0.93664,0.0449,-0.09498,0.11683,0.06733,0.95286,0.0,6.95,-5.62,-1.87
1445,3720.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0398,-0.00653,-1.09795,-0.1759,-0.05158,-0.0127,0.06964,0.94059,0.0,6.99,-5.61,-1.95
1446,3720.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0628,-0.03813,-1.04131,0.00565,-0.04468,-0.01598,0.0704,0.93408,0.0,6.96,-5.65,-2.01
1447,3717.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.09762,-0.08811,-0.91939,0.11883,0.16078,-0.01109,0.07076,0.92705,0.0,6.91,-5.69,-1.87
1448,3717.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.09774,-0.17771,-0.94246,-0.04914,0.06156,0.13513,0.07069,0.91905,0.0,7.03,-5.66,-1.81
1449,3705.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.05633,-0.04519,-1.15008,-0.19565,-0.03853,-0.02865,0.07069,0.91905,0.0,7.03,-5.72,-1.97
1450,3705.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0091,-0.04383,-0.91496,0.10613,0.04536,-0.01615,0.06995,0.90236,0.0,7.0,-5.67,-1.91
1451,3705.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.04171,-0.03691,-0.96543,-0.04454,0.08688,0.07766,0.06964,0.89355,0.0,7.04,-5.63,-1.84
1452,3708.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02704,0.0721,-1.05301,-0.0783,0.01906,-0.03421,0.06955,0.88514,0.0,7.05,-5.69,-1.93
1453,3708.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.06414,0.02281,-0.95008,0.01351,0.08061,0.02465,0.06978,0.87725,0.0,7.01,-5.61,-1.9
1454,3708.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02581,0.06564,-1.06276,0.01215,0.00866,0.03925,0.07041,0.86934,0.0,7.06,-5.61,-1.82
1455,3708.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.04078,0.11433,-0.99186,-0.12343,-0.0622,-0.04079,0.07128,0.86181,0.0,7.06,-5.69,-1.9
1456,3708.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.04138,0.06625,-0.91797,0.07439,0.08685,-0.02857,0.07216,0.85448,0.0,6.98,-5.64,-1.85
1457,3712.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00949,-0.00935,-1.09217,0.06546,-0.08455,0.07645,0.07311,0.84712,0.0,7.03,-5.65,-1.84
1458,3712.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.05523,0.03988,-1.00683,-0.04016,-0.00987,-0.02967,0.07409,0.8399,0.0,7.03,-5.73,-1.87
1459,3713.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02434,-0.0055,-0.90437,0.06414,0.06569,-0.06984,0.07468,0.83255,0.0,6.94,-5.78,-1.86
1460,3713.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.06243,-0.12021,-1.04736,-0.01515,0.00157,0.10669,0.07535,0.82485,0.0,7.01,-5.73,-1.83
1461,3713.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.08706,0.00071,-1.09881,-0.01076,-0.06768,-0.09586,0.07576,0.81655,0.0,6.97,-5.8,-1.77
1462,3726.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.05575,-0.03033,-0.8532,0.08632,0.08181,-0.04058,0.07561,0.80811,0.0,6.87,-5.82,-1.72
1463,3726.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03544,-0.09992,-1.04376,-0.0624,0.06614,0.07023,0.07563,0.79944,0.0,6.94,-5.71,-1.79
1464,3699.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0278,0.01831,-1.08461,-0.11046,-0.04087,-0.03721,0.0757,0.79046,0.0,6.95,-5.73,-1.92
1465,3699.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01023,0.03766,-0.9203,0.07339,0.01968,-0.02866,0.0757,0.78186,0.0,6.85,-5.7,-1.83
1466,3717.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01456,-0.01559,-0.98805,-0.05728,0.07316,0.10643,0.07592,0.77299,0.0,6.95,-5.65,-1.85
1467,3717.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.03886,0.06879,-1.07956,-0.07505,0.02107,-0.0257,0.0762,0.7645,0.0,6.96,-5.65,-1.98
1468,3717.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.03702,0.0644,-0.95416,0.06234,-0.04873,-0.05845,0.07684,0.75641,0.0,6.93,-5.68,-1.84
1469,3700.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00254,-0.00533,-1.00471,-0.10782,0.01135,0.10887,0.07756,0.74831,0.0,6.96,-5.68,-1.95
1470,3700.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01764,0.05512,-1.0323,-0.00293,0.04097,-0.02224,0.07825,0.74028,0.0,6.85,-5.68,-1.85
1471,3701.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.00383,0.0235,-0.98014,0.03479,-0.0574,-0.07855,0.07891,0.73216,0.0,6.89,-5.69,-1.86
1472,3701.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.05171,-0.0139,-1.0368,-0.08827,-0.12043,0.0809,0.07954,0.72386,0.0,6.88,-5.7,-1.95
1473,3701.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03675,-0.00669,-1.00294,-0.04151,0.09464,-0.05958,0.08006,0.71571,0.0,6.83,-5.71,-1.87
1474,3678.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.08929,-0.01389,-1.03872,-0.11518,-0.05108,0.03641,0.08048,0.70703,0.0,6.86,-5.75,-1.86
1475,3678.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0253,-0.00997,-0.92236,-0.01829,0.13344,-0.01788,0.08061,0.6889,0.0,6.84,-5.73,-1.89
1476,3703.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02397,-0.07025,-1.06714,0.01702,0.02334,0.11093,0.08061,0.6889,0.0,6.9,-5.69,-1.93
1477,3703.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03523,0.04989,-1.006,-0.01487,0.06408,0.00363,0.08063,0.67982,0.0,6.93,-5.75,-1.9
1478,3704.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.03311,0.03374,-0.91989,-0.08516,0.0129,-0.02536,0.08071,0.67054,0.0,6.9,-5.75,-1.87
1479,3704.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.0301,0.05129,-1.10591,-0.03213,-0.06657,-0.00934,0.08078,0.66128,0.0,6.88,-5.71,-1.94
1480,3704.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01364,0.06625,-0.9904,0.12085,0.02684,-0.05225,0.08118,0.65237,0.0,6.82,-5.76,-1.92
1481,3699.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.00343,-0.04782,-0.90004,0.00521,0.04074,0.08103,0.08221,0.63492,0.0,6.84,-5.74,-1.85
1482,3699.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01653,0.03319,-1.12322,-0.12726,-0.04605,0.02138,0.08282,0.62588,0.0,6.91,-5.73,-1.94
1483,3678.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-2e-05,0.04435,-0.99171,0.10113,-0.02411,-0.06702,0.08332,0.61715,0.0,6.86,-5.75,-1.93
1484,3678.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01862,-0.03932,-0.94851,0.00395,-0.0417,0.09282,0.08388,0.60826,0.0,6.88,-5.77,-1.84
1485,3678.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02096,0.04233,-1.09977,-0.03299,-0.12869,-0.02581,0.08438,0.5989,0.0,6.94,-5.79,-1.92
1486,3667.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01655,0.03193,-0.92804,0.23543,-0.15698,-0.078,0.08475,0.59007,0.0,6.83,-5.79,-1.83
1487,3667.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.06542,-0.04139,-1.00902,-0.01264,0.02544,0.11406,0.08505,0.58101,0.0,6.88,-5.8,-1.76
1488,3667.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03761,0.02713,-0.97415,0.07067,0.07966,-0.02155,0.08505,0.58101,0.0,6.92,-5.84,-1.81
1489,3645.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00494,0.00641,-1.08689,0.12517,-0.0588,-0.08712,0.08544,0.56252,0.0,6.82,-5.87,-1.73
1490,3645.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.05713,-0.0356,-0.93744,0.10961,-0.06545,0.12915,0.08569,0.55315,0.0,6.91,-5.89,-1.69
1491,3621.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.00954,-0.01263,-0.96906,-0.04139,0.06283,-0.02152,0.08567,0.54355,0.0,6.96,-5.84,-1.67
1492,3621.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02924,0.06643,-1.11142,0.09743,-0.09977,-0.06901,0.08595,0.53419,0.0,6.88,-5.87,-1.61
1493,3621.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0135,0.02308,-0.90836,0.17699,0.06474,0.01238,0.08595,0.53419,0.0,6.85,-5.9,-1.55
1494,3601.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02003,-0.0385,-0.98643,0.00188,0.08838,0.05458,0.08685,0.5154,0.0,6.9,-5.89,-1.55
1495,3601.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02289,0.07785,-1.11576,-0.02843,-0.08887,-0.03087,0.08759,0.50603,0.0,6.89,-5.9,-1.62
1496,3583.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02105,0.0152,-0.90429,0.05301,-0.0354,0.00943,0.08805,0.4968,0.0,6.84,-5.91,-1.55
1497,3583.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01276,-0.0161,-0.9912,-0.13109,0.122,0.07702,0.08859,0.48752,0.0,6.94,-5.89,-1.57
1498,3514.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01015,0.1004,-1.08531,0.02076,-0.01528,-0.09841,0.08859,0.48752,0.0,6.88,-5.93,-1.59
1499,3514.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.04861,-0.03413,-0.91328,0.08344,-0.02079,0.03529,0.08916,0.46945,0.0,6.82,-5.95,-1.47
1500,3514.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03312,-0.03245,-1.02829,-0.10535,0.00843,0.06031,0.08935,0.46007,0.0,6.92,-5.9,-1.5
1501,3498.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02753,0.04589,-1.0369,0.0782,-0.00833,-0.09697,0.08954,0.45066,0.0,6.81,-5.92,-1.42
